funding_rounds,founder_experience_years,team_size,market_size_billion,product_traction_users,burn_rate_million,revenue_million,investor_type,sector,founder_background,outcome
2,13,5,5.930091593,337523,30.41432132,1421380.458,tier2_vc,Crypto,ex_bigtech,Failure
0,15,9,2.206028534,47309,11.42079601,212245.136,tier2_vc,Ecommerce,first_time,Failure
3,8,202,30.85614933,211557,12.22084071,440679.2534,none,Crypto,first_time,Acquisition
4,11,115,8.735977532,173657,24.65675488,837063.333,angel,Crypto,serial_founder,Acquisition
6,8,65,23.72700322,524640,87.49686946,769058.5608,angel,Ecommerce,serial_founder,Acquisition
1,6,64,69.37092535,163121,6.394627708,107057.0478,tier2_vc,Crypto,academic,Failure
0,9,8,8.116576042,250440,41.31240623,1068856.389,angel,Crypto,first_time,Failure
2,22,21,105.433835,230458,21.22355229,826635.3018,tier1_vc,Climate,academic,Acquisition
1,14,160,14.92387838,605943,4.677433829,1715020.44,none,Fintech,first_time,Acquisition
2,8,36,75.29769769,328095,17.82091528,410619.3066,tier2_vc,Ecommerce,serial_founder,Failure
3,18,266,17.36310278,310957,22.21186139,1015528.578,tier1_vc,Crypto,first_time,Failure
3,22,47,14.46855522,465964,9.574871257,524843.9658,angel,Health,serial_founder,Failure
1,0,13,16.6943967,227148,13.51299781,578859.5237,tier2_vc,Climate,first_time,Acquisition
0,3,18,34.74299122,96198,10.57059529,93437.85811,angel,SaaS,ex_bigtech,Failure
0,1,257,85.58637239,151623,29.68829622,118681.7524,tier2_vc,AI,academic,Failure
1,24,148,33.82956811,258332,9.98945016,656414.7549,angel,AI,first_time,Failure
4,22,14,232.2399277,129508,9.034105892,208060.6099,tier2_vc,Climate,first_time,Failure
0,24,157,53.74140002,355471,15.48434458,279168.0042,tier1_vc,Ecommerce,ex_bigtech,Failure
2,0,94,8.606466351,440661,44.01762521,1051178.843,tier2_vc,Crypto,ex_bigtech,Failure
2,4,106,4.769407313,474855,6.438682225,1192801.137,none,Crypto,academic,Acquisition
2,22,223,10.66364591,219104,49.18818676,761088.5558,none,Fintech,ex_bigtech,Failure
3,8,128,7.830278344,302802,40.32671072,645108.225,angel,AI,ex_bigtech,Acquisition
2,8,276,28.04450122,63862,21.98896959,129414.6404,none,SaaS,first_time,Failure
0,6,257,19.21224795,254393,14.85819392,681829.9165,tier2_vc,AI,first_time,Failure
4,17,273,83.03456189,540577,31.59016021,753878.1653,angel,Crypto,first_time,Failure
0,0,250,8.712488017,473672,22.19175044,1366619.358,tier2_vc,AI,ex_bigtech,Failure
2,2,77,71.04203778,359245,9.746999305,1367729.847,tier2_vc,Health,ex_bigtech,Failure
4,19,91,4.654203915,607139,5.71999767,2736212.716,none,Climate,serial_founder,Acquisition
2,17,221,46.29343536,93623,49.82936749,285317.626,tier2_vc,AI,serial_founder,Failure
2,20,205,23.28001418,390297,23.99977647,1463800.067,tier2_vc,Ecommerce,first_time,Acquisition
0,4,182,13.54932763,76109,4.89724752,339938.7461,angel,AI,ex_bigtech,Failure
2,9,17,22.67936727,96128,1.456652387,90708.65664,none,Ecommerce,first_time,Failure
6,2,267,54.71369927,197126,2.000150133,850038.5027,tier2_vc,Crypto,first_time,Acquisition
2,17,113,37.57411199,355248,16.48030302,1288151.615,none,AI,serial_founder,Failure
1,16,243,30.24551785,443076,10.50231328,1359223.419,tier2_vc,Crypto,academic,Failure
3,10,254,24.59621085,240694,3.492404625,225372.1709,none,Health,serial_founder,Acquisition
2,19,251,29.08559413,466475,21.0671097,1731224.57,tier2_vc,Fintech,academic,Acquisition
1,13,28,2.93447461,133877,6.734170747,288423.3104,angel,Ecommerce,serial_founder,Failure
2,12,62,5.50008904,410035,15.34417504,792351.7988,angel,AI,first_time,Failure
4,19,97,51.14509718,331886,2.332413552,573181.7594,tier1_vc,Climate,academic,Acquisition
3,23,221,6.25840367,623182,10.41440846,2977434.591,tier1_vc,Fintech,serial_founder,IPO
5,23,169,6.747506887,269094,2.118931766,799684.7676,none,Ecommerce,academic,IPO
1,3,204,4.959714051,164777,105.7520414,684210.3024,angel,SaaS,ex_bigtech,Failure
1,19,239,37.53215391,409357,19.2060226,739846.8045,none,Ecommerce,ex_bigtech,Failure
2,3,66,10.49566683,195868,20.76297969,408486.5253,tier2_vc,Health,first_time,Acquisition
4,14,110,15.79577128,173401,8.015698592,120425.7939,angel,Crypto,serial_founder,Failure
1,24,15,34.07517118,247144,22.28223777,321720.1981,tier1_vc,Health,serial_founder,Failure
4,8,241,52.62889563,484800,21.90944975,280435.7662,tier2_vc,AI,academic,Acquisition
3,19,237,16.28853331,49579,12.14484724,242249.5008,tier2_vc,Crypto,first_time,Failure
2,14,48,5.832003404,280933,14.14773736,1226558.842,tier2_vc,AI,ex_bigtech,Acquisition
4,21,61,7.262959616,142006,27.93230948,298015.4088,tier2_vc,SaaS,serial_founder,Acquisition
1,6,136,73.03213542,56187,18.36621629,30141.09368,none,Climate,serial_founder,Failure
2,16,39,47.24686931,342620,3.040791328,670405.2887,none,Ecommerce,first_time,Acquisition
1,17,195,4.502695248,46381,8.803727928,138850.8384,angel,Ecommerce,first_time,Failure
1,18,221,2.554678588,509504,9.578411448,1162854.008,tier2_vc,Climate,first_time,Acquisition
4,17,112,37.68128739,457938,5.819068279,2014189.7,tier2_vc,SaaS,first_time,Acquisition
1,12,159,26.83894022,347920,48.39986737,1144957.955,none,Crypto,first_time,Failure
4,7,163,11.45010039,262441,3.165029976,1011186.716,tier2_vc,AI,ex_bigtech,Failure
3,1,159,6.794822245,162892,24.96562612,620792.3809,tier2_vc,AI,academic,Failure
4,10,121,47.33702674,235607,3.122281035,507283.4855,none,Fintech,ex_bigtech,Acquisition
1,9,290,71.52911487,445557,8.663189662,985687.084,tier1_vc,Health,academic,Failure
2,22,277,42.02350817,694133,33.5802469,1407598.547,none,Climate,academic,IPO
4,13,169,40.06349187,77401,10.75679912,379901.792,tier2_vc,Health,first_time,Failure
1,9,164,8.244989503,295691,16.5466119,1405320.208,tier1_vc,Climate,first_time,Failure
3,1,6,5.964986533,551306,6.283775685,701989.1478,tier2_vc,Fintech,ex_bigtech,Acquisition
2,8,69,72.64312767,353951,8.98199195,574090.4661,angel,AI,academic,Failure
2,24,208,2.771054091,550485,5.466729407,931710.7748,angel,Health,ex_bigtech,Acquisition
1,4,223,7.003108614,121383,19.79121917,65153.75788,tier2_vc,Fintech,ex_bigtech,Failure
0,3,134,33.48413148,85091,17.06233557,359025.0839,none,Climate,first_time,Failure
1,5,264,0.833644934,160823,11.23420919,576400.069,angel,Crypto,first_time,Failure
2,13,259,11.47337832,216565,12.95784524,848971.7759,angel,Fintech,academic,Failure
0,13,291,6.428631808,174017,25.3590907,593319.5468,tier2_vc,SaaS,ex_bigtech,Failure
1,5,290,32.60040532,392629,15.44440587,1894792.988,tier2_vc,Climate,academic,Failure
0,14,129,62.51154805,187690,10.84151576,451502.7813,tier2_vc,Health,first_time,Failure
1,0,33,30.29284155,468167,16.95166142,2070039.604,angel,Health,ex_bigtech,Failure
0,10,33,61.47180421,558693,5.314614729,858743.3182,none,Climate,ex_bigtech,Failure
3,21,130,8.641206059,243386,5.70015414,1160433.671,angel,Crypto,ex_bigtech,Acquisition
1,17,117,116.7681666,507587,13.2474942,2196963.559,none,Health,first_time,Acquisition
2,24,69,14.55226669,157031,24.76765866,564322.8084,tier2_vc,Fintech,academic,Failure
0,17,162,23.5193276,177361,1.100639002,98889.17698,tier2_vc,Ecommerce,first_time,Failure
1,4,206,9.615617383,65998,14.39866052,111539.0336,angel,Crypto,first_time,Failure
1,12,46,34.47381247,217702,8.668443294,246667.7453,angel,Fintech,serial_founder,Failure
1,19,266,67.4355135,561456,8.503657211,2151114.998,tier2_vc,AI,academic,Acquisition
0,6,21,18.08833764,217120,11.56613904,572846.5356,tier2_vc,Health,first_time,Failure
3,4,53,19.8596236,429358,29.71092391,758569.3553,tier2_vc,Health,ex_bigtech,Acquisition
3,13,99,56.45761497,345790,26.66090628,888717.3903,tier1_vc,SaaS,ex_bigtech,Acquisition
3,6,94,43.41964707,195345,8.746900623,473735.76,tier2_vc,Ecommerce,academic,Failure
1,4,282,17.23156601,242913,5.06823848,625973.6395,tier2_vc,Health,academic,Failure
0,12,57,2.879366458,443168,29.26840656,297997.2565,tier2_vc,Crypto,ex_bigtech,Failure
1,24,212,5.353028319,221019,5.226643346,515431.246,angel,Ecommerce,academic,Acquisition
2,5,286,17.35201338,474875,4.830730218,822553.1294,angel,SaaS,ex_bigtech,Acquisition
1,14,216,42.64084984,336635,13.60657478,1682969.086,none,Climate,serial_founder,Acquisition
1,7,137,18.46370297,115236,8.404039964,287315.083,tier1_vc,AI,first_time,Failure
0,1,268,72.25008421,173144,10.23423214,750876.8161,tier2_vc,Crypto,first_time,Failure
1,15,53,8.935075579,115083,10.53339361,246684.299,angel,Climate,academic,Failure
1,0,74,4.213568766,393056,29.25642781,1397851.857,none,Health,ex_bigtech,Failure
0,16,34,19.60632311,237795,14.01594954,207960.2199,tier2_vc,Ecommerce,ex_bigtech,Failure
5,13,256,19.07317659,429215,1.987589459,819843.5307,angel,SaaS,first_time,Acquisition
5,7,51,58.23971586,42009,21.79600933,88573.37707,none,Fintech,academic,Failure
2,20,261,8.856996475,486202,21.9416591,1467551.718,tier1_vc,SaaS,first_time,IPO
3,13,296,8.369985951,161647,31.38003569,691298.5342,tier1_vc,Health,academic,Failure
2,3,165,5.313571369,422701,9.386936281,1935433.127,tier2_vc,Crypto,serial_founder,Failure
1,12,148,5.208244912,76840,4.461801325,288655.806,tier1_vc,Ecommerce,first_time,Failure
4,1,66,25.25597709,274573,16.05550107,862139.6581,angel,Health,first_time,Acquisition
0,5,297,10.36904627,340027,5.854804413,1526877.519,none,SaaS,first_time,Failure
2,15,293,9.746449426,321435,8.95786901,1341192.195,angel,SaaS,first_time,Acquisition
2,18,129,18.67609712,241451,11.98456748,917819.691,tier2_vc,Fintech,ex_bigtech,Acquisition
0,11,292,55.17786052,223529,7.160110978,167368.2033,none,Ecommerce,serial_founder,Failure
1,23,18,18.55524427,188544,5.275090584,827313.0796,none,AI,academic,Failure
1,1,88,18.27927177,248019,35.73964583,610136.46,tier2_vc,Climate,serial_founder,Failure
2,13,154,9.273141125,63923,24.49708582,72836.39309,tier2_vc,Health,first_time,Acquisition
1,6,51,67.06355302,84255,3.52074042,118745.1079,angel,Climate,serial_founder,Failure
2,20,85,48.44547931,344329,13.51005328,834816.66,tier1_vc,Fintech,first_time,Acquisition
6,1,96,17.08560841,372944,33.11693752,637961.9629,tier1_vc,Health,first_time,Failure
3,4,158,84.97905675,568857,45.40141032,2802974.02,angel,Climate,first_time,IPO
1,19,189,10.17249143,195776,5.186713878,98208.84419,none,Fintech,serial_founder,Failure
2,12,38,25.87297575,802899,78.57608693,2575824.598,angel,AI,ex_bigtech,IPO
0,20,35,4.055492044,401758,2.512573405,1585163.12,none,AI,first_time,Failure
3,9,42,168.5031343,361154,19.86316995,1179921.396,angel,AI,serial_founder,Acquisition
2,21,193,46.00884624,536866,12.30041138,2284934.588,none,Health,academic,Acquisition
2,1,175,482.2024649,347015,22.73675848,649164.7735,angel,Ecommerce,academic,Acquisition
2,14,132,59.54557992,267026,16.82250885,214306.3593,none,SaaS,first_time,Failure
3,10,61,26.86730712,498132,14.32890769,1144017.659,none,Health,ex_bigtech,Failure
2,6,118,5.389390108,115007,9.286760999,544274.6124,none,SaaS,academic,Failure
4,17,178,32.27241934,161096,20.6606013,695297.1699,angel,Fintech,first_time,Acquisition
2,24,299,95.25949961,133367,15.94394743,369214.9181,tier2_vc,SaaS,ex_bigtech,Failure
4,17,7,18.90618923,108922,17.5262353,504528.5629,angel,Crypto,first_time,Acquisition
1,2,148,85.96526466,139917,4.981724031,692767.3271,angel,Crypto,academic,Failure
3,13,175,20.25066189,244322,33.58289908,1151387.076,none,Climate,ex_bigtech,Acquisition
2,14,168,53.60737932,180003,11.33749969,532314.1274,none,AI,ex_bigtech,Failure
0,23,20,22.98700266,55425,10.86259588,204755.3232,none,Health,academic,Failure
1,21,102,18.04873709,177692,7.636180069,649137.6062,none,Fintech,ex_bigtech,Acquisition
0,1,34,2.987196001,248823,10.79082629,717848.1629,angel,SaaS,ex_bigtech,Failure
3,19,75,7.361199645,411746,17.02275762,619588.2168,tier2_vc,Ecommerce,first_time,Acquisition
0,4,42,9.390354514,166341,12.67761776,552746.7883,none,AI,first_time,Failure
1,16,125,133.3311092,96154,34.9206769,289120.6853,angel,Crypto,first_time,Failure
3,11,113,1.308980739,397045,5.808702631,305774.6284,tier2_vc,Fintech,ex_bigtech,Failure
2,19,171,3.564742053,141243,36.31070507,429948.202,none,Climate,ex_bigtech,Failure
0,6,181,13.2713135,431697,33.12347237,2132342.413,tier2_vc,AI,academic,Acquisition
2,12,275,20.68170115,538480,13.39087779,2460729.637,none,Crypto,first_time,IPO
1,15,260,52.3363893,118154,7.150682273,368979.1,tier1_vc,Ecommerce,first_time,Failure
1,5,3,29.60327627,65966,3.330281432,162793.9863,none,Health,first_time,Failure
3,20,178,86.67611683,48722,48.35946058,223052.5361,tier2_vc,AI,ex_bigtech,Failure
0,21,272,8.684560087,237063,11.95063351,233497.8129,none,Fintech,academic,Failure
2,10,297,7.978304925,342010,52.07450955,705353.712,angel,Fintech,first_time,Acquisition
2,4,187,8.616105164,237378,30.62262596,1183651.458,angel,Health,first_time,Failure
2,0,106,1.227893418,414051,10.2454021,451525.9769,none,Climate,academic,Failure
3,23,85,33.21636049,402228,8.132276306,356116.4948,tier2_vc,Ecommerce,first_time,Failure
4,24,209,22.7381231,362061,119.5915044,879396.7953,angel,Climate,serial_founder,Acquisition
3,20,197,19.75291308,30616,20.1902122,149930.0226,tier1_vc,Crypto,ex_bigtech,Failure
0,5,77,6.831288314,133298,10.25288683,506968.6835,none,Ecommerce,serial_founder,Failure
0,19,207,133.7728345,122315,3.406582609,579097.9721,tier2_vc,SaaS,first_time,Acquisition
3,16,139,19.61722399,218058,3.167323213,964011.0205,none,SaaS,first_time,Acquisition
1,0,200,41.15853944,324382,96.64927427,1001359.101,angel,Fintech,academic,Acquisition
2,16,103,5.293110423,532209,23.11206437,1362587.821,tier2_vc,Ecommerce,first_time,Acquisition
1,0,239,8.670713722,156483,17.34453289,360096.9741,none,Crypto,ex_bigtech,Failure
0,9,186,5.750629973,392037,28.9274339,1224997.073,none,Crypto,serial_founder,Failure
3,7,100,8.815967718,141776,24.56441561,90560.44121,tier2_vc,AI,first_time,Acquisition
2,12,58,22.14248124,111552,28.80534297,323247.6169,tier2_vc,Fintech,ex_bigtech,Failure
0,0,153,178.5780268,509816,1.094087262,2234023.27,tier2_vc,Crypto,first_time,Acquisition
2,1,255,31.569427,467253,13.03483557,2162028.845,tier2_vc,Health,first_time,Acquisition
0,19,235,14.97052203,257079,34.31120726,1042137.276,tier2_vc,Health,first_time,Acquisition
2,19,280,31.99839577,223482,12.8033057,411844.8762,tier2_vc,SaaS,ex_bigtech,Failure
4,1,94,16.59089382,657581,8.459310155,396165.1416,tier1_vc,Health,first_time,Acquisition
0,6,102,18.74593626,429765,17.0264232,1176604.46,tier2_vc,SaaS,serial_founder,Failure
3,5,189,15.64809105,769497,10.88889009,1355737.588,none,Climate,first_time,Acquisition
1,4,139,38.0849349,486423,13.57978975,387310.6119,tier2_vc,Climate,first_time,Acquisition
2,20,143,17.95338186,138519,12.17020093,78835.4749,angel,Fintech,ex_bigtech,Acquisition
3,9,85,35.68645098,288664,5.358227665,379667.0785,tier2_vc,SaaS,first_time,Failure
4,17,56,3.006792674,449758,31.55676339,1891417.735,angel,SaaS,serial_founder,Acquisition
0,6,235,13.98974375,467491,3.33192962,942480.6048,tier1_vc,SaaS,serial_founder,Failure
2,21,30,10.32409684,434421,27.42931504,1598905.591,none,AI,first_time,Acquisition
2,20,126,12.8402987,447538,11.99019252,1724531.548,tier2_vc,Ecommerce,ex_bigtech,Acquisition
1,23,47,25.93255236,64575,51.17555774,268259.4842,tier1_vc,SaaS,serial_founder,Failure
2,22,168,13.30519586,389051,19.67167688,948764.0838,angel,Crypto,first_time,Acquisition
4,16,221,31.03645509,274765,11.5303258,1053265.9,tier2_vc,Climate,first_time,Acquisition
2,22,7,19.02267164,359101,40.33029347,1766184.954,tier1_vc,Crypto,serial_founder,Acquisition
3,2,125,141.5515067,554189,47.72722869,2679687.817,tier1_vc,Ecommerce,first_time,Acquisition
4,7,68,5.58950365,317135,10.10150697,625903.8715,none,Fintech,ex_bigtech,Acquisition
0,4,256,20.33514252,44712,12.5555739,61066.27286,tier2_vc,Crypto,ex_bigtech,Failure
3,15,241,30.60809511,30676,6.931751514,44852.91555,tier2_vc,SaaS,academic,Failure
5,6,239,5.150854817,124324,1.63211734,304663.4024,none,Climate,first_time,Acquisition
2,3,48,92.05916294,156741,8.864487664,562942.3155,none,SaaS,first_time,Failure
1,0,206,58.72981017,145457,4.100893774,693054.6393,tier1_vc,Crypto,first_time,Failure
1,4,42,26.12477144,280211,48.97273595,193952.911,tier2_vc,Crypto,ex_bigtech,Failure
2,0,264,284.441469,276343,33.70219724,907802.7406,tier2_vc,Health,first_time,Failure
1,11,192,64.40264107,468773,8.033386586,435992.3801,none,Crypto,first_time,Failure
1,5,266,19.0459348,484244,28.470837,955161.7348,tier2_vc,Fintech,ex_bigtech,Acquisition
2,22,51,23.82809591,150609,28.42563633,80688.25747,tier2_vc,SaaS,first_time,Failure
3,18,145,31.02448494,72765,28.34213377,111911.0308,none,AI,first_time,Acquisition
2,14,205,15.84418223,28309,12.46593707,104662.6242,none,Fintech,first_time,Failure
1,0,5,31.31652275,298114,14.71995612,327925.135,none,Crypto,serial_founder,Failure
0,14,66,8.56178456,317088,15.56742931,1528186.645,tier1_vc,Crypto,academic,Acquisition
2,10,272,16.52015989,266183,6.328076783,933248.2323,none,Fintech,serial_founder,Failure
3,19,291,4.412325832,433904,17.42390857,599535.4737,none,AI,ex_bigtech,Failure
3,23,127,115.0756541,516118,8.056033916,1724503.864,tier2_vc,Crypto,academic,Acquisition
2,6,223,51.42027525,323113,8.101266736,1010744.282,tier1_vc,Ecommerce,serial_founder,Failure
5,21,241,14.07423267,295540,7.73158699,613777.4139,none,Crypto,serial_founder,Acquisition
1,21,15,13.28887668,116489,43.59114881,477549.5535,angel,Crypto,academic,Failure
0,23,68,18.90635148,473497,12.02877868,1352636.027,none,Fintech,academic,Acquisition
0,12,81,14.48499295,688692,14.32809964,1025747.596,angel,Health,first_time,Acquisition
7,18,88,7.095405739,481524,12.48220739,2205603.41,angel,SaaS,academic,IPO
3,19,220,67.22664907,558753,63.87326398,2606950.489,angel,Ecommerce,first_time,IPO
1,5,124,12.59114154,47070,24.86291281,45022.41584,none,Climate,ex_bigtech,Failure
1,5,145,37.30040736,66578,5.590022293,89446.79092,tier2_vc,Crypto,serial_founder,Failure
2,8,241,16.12133977,268210,8.719396453,991787.6963,none,AI,first_time,Acquisition
1,1,43,86.08137676,100856,12.82787667,474518.7154,tier2_vc,Fintech,serial_founder,Failure
1,15,141,6.663991702,79418,12.49742556,385759.2103,tier2_vc,SaaS,serial_founder,Failure
1,14,205,153.6207366,226169,26.10220871,517350.6363,angel,AI,serial_founder,Acquisition
3,8,242,19.25263065,160676,12.64781626,759984.8031,tier2_vc,SaaS,serial_founder,Acquisition
2,20,155,14.38455567,506136,2.282677511,1946635.697,tier2_vc,Ecommerce,first_time,Acquisition
5,22,294,18.40917844,303313,13.44743265,1405615.94,tier2_vc,Climate,academic,IPO
3,6,37,3.630629752,386608,5.864476132,1375007.915,tier2_vc,Climate,first_time,Acquisition
3,11,25,6.950912965,121994,19.36784117,176057.9154,angel,Crypto,ex_bigtech,Failure
1,18,233,18.77331257,186090,17.78397047,485754.4407,tier1_vc,Health,academic,Failure
2,24,51,16.9408459,248484,2.677690935,364110.4279,angel,Ecommerce,ex_bigtech,Failure
1,20,234,32.24127049,364659,45.93107058,1354243.286,none,Ecommerce,ex_bigtech,Failure
5,14,81,52.1624359,137790,44.78054152,420962.9878,none,SaaS,ex_bigtech,Acquisition
3,1,280,11.23886786,141096,5.086136307,499732.0473,none,Climate,academic,Failure
0,16,48,4.94693134,220741,7.490608429,857625.7986,tier2_vc,Ecommerce,academic,Failure
4,12,82,75.98981278,626694,15.58950949,2311865.518,tier2_vc,Climate,academic,Acquisition
1,4,21,8.325535269,578065,14.84331416,2733555.945,angel,Health,serial_founder,Acquisition
0,7,21,209.7293636,188544,8.496938684,755739.6476,none,Health,academic,Failure
3,7,288,147.756928,86835,27.53725645,269948.9978,tier2_vc,Climate,first_time,Acquisition
